	gene	start	end	strand	ntlen	aalen	ann_type	alt_ann	localization	function	operon	expression	cprna	msexp	mspepts	cpprot	ureacp	sdscp	meancp	hlprot	refdens	refesse	ranseps	rbs	homology	predfun	tm	sp	segtm	complex
102	MPN100	129626	130009	+	383	127.0	ncbi	1	Cytoplasm	Conserved hypothetical proteins	48.0	2.00058871972	0.005007229696	1.0	1.0	0.0	0.0	0.0	0.0		0.867	NE	0.992	1.0	6.0	MPN100	0.0	0.0	o	1.0
103	MPN101	130466	131752	+	1286	428.0	ncbi	1	Cytoplasm	Conserved hypothetical proteins	49.0	0.149049508798	0.004354000785	0.0	0.0	0.0	0.0	0.0	0.0		0.788	NE	0.869	0.0	6.0	MPN101	0.0	0.0	o	1.0
104	MPN102	132568	133386	+	818	272.0	ncbi	1		Adhesins/attachment organelle	50.0	0.217284903125	0.004288552235	0.0	0.0						0.699	NE	0.771	0.0	2.0	mgeni02085||/inference=existence: similar to aa sequence:refseq:wp_014894458.1	0.0	0.0	o	1.0
105	MPN103	134055	134573	-	518	172.0	ncbi	1	Cytoplasm	Conserved hypothetical proteins	542.0	0.70746065513	0.005176615032	0.0	0.0	0.0	0.0	0.0	0.0		0.783	NE	0.535	0.0	6.0	MPN103	4.0	0.0	i12-31o37-55i62-81o93-117i	1.0
106	MPN104	134583	134897	+	314	104.0	ncbi	1	Cytoplasm	Cytoskeleton	51.0	8.91448943103	0.1969267693	48.0	3.0	0.0	0.0	103.7	49.67		0.849	NE	0.985	1.0	6.0	MPN104	0.0	0.0	o	1.0
107	MPN104b	135088	135360	+	272	90.0	ncbi	1						0.0	0.0								0.0	0.0	0.0	0	0.0	0.0	0	1.0
108	MPN105	135731	136756	+	1025	341.0	ncbi	1	Cytoplasm	tRNA synthases	53.0	7.05759222115	0.09894699841	115.0	14.0	87.3	87.3	0.0	173.95	7.36	0.005	E	0.999	0.0	6.0	pheS	0.0	0.0	o	2.0
109	MPN106	136759	139176	+	2417	805.0	ncbi	1	Cytoplasm	tRNA synthases	53.0	6.70607252155	0.06828534181	115.0	52.0	123.4	123.4	121.0	191.0	7.39	0.012	E	0.998	0.0	6.0	pheT	0.0	0.0	o	2.0
110	MPN107	139289	140044	+	755	251.0	ncbi	1	Cytoplasm	DNA synthesis/modifications/repair/conformation	53.0	5.432392224	0.03180594046	0.0	0.0	0.0	0.0	0.0	0.0		0.805	NE	0.984	0.0	6.0	MPN107	0.0	0.0	o	1.0
111	MPN108	140046	141260	+	1214	404.0	ncbi	1	Cytoplasm	DNA synthesis/modifications/repair/conformation	53.0	4.71579230551	0.01683408509	0.0	0.0	0.0	0.0	0.0	0.0		0.842	NE	0.926	0.0	6.0	MPN108	0.0	0.0	o	1.0
112	MPN109	141940	142437	+	497	165.0	ncbi	1	Cytoplasm	DNA synthesis/modifications/repair/conformation	54.0	5.26228495352	0.03954488012	115.0	14.0	124.6	124.6	118.2	203.39	7.82	0.839	NE	0.911	1.0	6.0	MPN109	0.0	0.0	i	1.0
113	MPN110	142361	144517	+	2156	718.0	ncbi	1	Cytoplasm	DNA synthesis/modifications/repair/conformation	54.0	3.72102508375	0.01102485683	0.0	0.0	0.0	0.0	0.0	0.0		0.818	NE	0.955	0.0	6.0	MPN110	0.0	0.0	o	1.0
114	MPN111	145021	146289	+	1268	422.0	ncbi	1	Cytoplasm	DNA synthesis/modifications/repair/conformation	54.0	3.62953623977	0.01176254883	0.0	0.0	0.0	0.0	0.0	0.0		0.76	NE	0.838	0.0	6.0	MPN111	0.0	0.0	o	1.0
115	MPN112	147149	147541	+	392	130.0	ncbi	1	Membrane	Fermentation	56.0	6.53918205491	0.01507160008	0.0	0.0	0.0	0.0	0.0	0.0		0.816	NE	0.896	0.0	6.0	MPN112	3.0	0.0	i32-53o73-93i100-127o	1.0
116	MPN113	148090	148761	+	671	223.0	ncbi	1		Fermentation	56.0	3.79769884891	0.004350174973	0.0	0.0						0.825	NE	0.887	1.0	2.0	cperf049028||conserved hypothetical protein	9.0	0.0	o6-29i50-73o93-115i179-200o220-236i248-269o281-305i317-335o363-385i	1.0
117	MPN114	148751	150553	+	1802	600.0	ncbi	1	Cytoplasm	Signal transduction	56.0	3.77103902736	0.008081002198	0.0	0.0	0.0	0.0	0.0	0.0		0.811	NE	0.998	1.0	6.0	cpt2	0.0	0.0	o	1.0
118	MPN115	150643	151248	+	605	201.0	ncbi	1	Cytoplasm	Protein synthesis factors	57.0	10.135940793	0.5733904138	116.0	13.0	296.0	296.0	298.4	232.4	5.98	0.012	E	0.977	0.0	6.0	infC	0.0	0.0	o	1.0
119	MPN116	151254	151433	+	179	59.0	ncbi	1	Cytoplasm	Ribosome	57.0	9.37606710755	0.3999313841	112.0	3.0	150.1	150.1	370.6	280.04	4.93	0.111	E	0.7	0.0	6.0	rpmI	0.0	0.0	i	1.0
120	MPN117	151444	151827	+	383	127.0	ncbi	1	Cytoplasm	Ribosome	57.0	9.23595329302	0.3168607934	104.0	10.0	308.8	308.8	298.4	214.09	6.34	0.065	E	0.997	1.0	6.0	rplT	0.0	0.0	i	1.0
121	MPN118	151802	152512	-	710	236.0	ncbi	1	Cytoplasm	RNA degradation + DNA synthesis/modifications/repair/conformation	534.0	5.72406639787	0.0395723474	112.0	17.0	41.6	41.6	39.0	81.95	6.62	0.016	E	0.968	0.0	6.0	MPN118	0.0	0.0	o	1.0
122	MPN119	152568	155300	+	2732	910.0	ncbi	1	Cytoplasm	Adhesins/attachment organelle	58.0	7.69973100735	0.1258318615	116.0	20.0	334.4	334.4	256.4	306.89	6.04	0.864	NE	0.99	0.0	6.0	MPN119	0.0	0.0	o	1.0
123	MPN120	155323	155976	+	653	217.0	ncbi	1	Cytoplasm	Protein homeostasis	58.0	8.41775640033	0.1630227929	116.0	17.0	665.6	665.6	663.5	769.34	7.36	0.002	E	0.995	0.0	6.0	grpE	0.0	0.0	o	2.0
124	MPN121	155976	156341	+	365	121.0	ncbi	1	Cytoplasm	Conserved hypothetical proteins	58.0	8.24411446545	0.1183795532	113.0	5.0	586.9	586.9	361.7	464.53	6.71	0.812	NE	0.997	0.0	6.0	MPN121	0.0	0.0	i	1.0
125	MPN122	156467	158374	+	1907	635.0	ncbi	1	Cytoplasm	DNA synthesis/modifications/repair/conformation	58.0	7.58166155477	0.08814892439	111.0	26.0	52.4	52.4	59.0	68.06	4.35	0.001	E	0.994	1.0	6.0	parB	0.0	0.0	o	2.0
126	MPN123	158374	160743	+	2369	789.0	ncbi	1	Cytoplasm	DNA synthesis/modifications/repair/conformation	58.0	6.88353659476	0.0608344684	104.0	33.0	57.6	57.6	66.6	98.62	4.74	0.007	E	0.998	1.0	6.0	parC	0.0	1.0	n6-13c18/19o	2.0
127	MPN124	160730	161785	-	1055	351.0	ncbi	1	Cytoplasm	Transcription factors	531.0	6.42342000491	0.05611820933	115.0	18.0	87.3	87.3	61.0	158.25	5.18	0.002	E	0.999	1.0	6.0	hrcA	0.0	0.0	o	2.0
128	MPN125	161817	163577	+	1760	586.0	ncbi	1	Cytoplasm	DNA synthesis/modifications/repair/conformation	60.0	4.62600886067	0.02950796957	107.0	20.0	16.6	16.6	11.3	32.34	4.6	0.211	F	0.983	0.0	6.0	uvrC	0.0	0.0	o	1.0
129	MPN126	163613	164092	+	479	159.0	ncbi	1	Cytoplasm	Metabolism homeostasis	61.0	8.304322582	0.117241845	99.0	5.0	40.3	40.3	11.0	54.13	8.52	0.818	NE	0.873	1.0	6.0	MPN126	0.0	0.0	o	4.0
130	MPN127	164628	165026	+	398	132.0	ncbi	1		Cytoskeleton	62.0	5.34269641404	0.05012058022	0.0	0.0	0.0	0.0	0.0	2.07		0.799	NE	0.926	0.0	5.0	0	0.0	0.0	o	1.0
131	MPN128	166483	166932	+	449	149.0	ncbi	1		Conserved hypothetical proteins	63.0	0.0	0.004288552235	7.0	1.0				6.26		0.536	NE	0.764	0.0	2.0	mgeni05718||/inference=existence: similar to aa sequence:swissprot:p20796.1	0.0	0.0	o	1.0
132	MPN129	167632	168081	+	449	149.0	ncbi	1	Membrane	Conserved hypothetical proteins	64.0	6.76114367901	0.06442703971	0.0	0.0	0.0	0.0	0.0	0.0		0.883	NE	0.8	0.0	6.0	MPN129	3.0	0.0	o37-60i81-104o116-143i	1.0
133	MPN130	169042	169464	+	422	140.0	ncbi	1	Cytoplasm	Conserved hypothetical proteins	65.0	3.21594464906	0.007047507154	0.0	0.0	0.0	0.0	0.0	0.0		0.838	NE	0.974	1.0	6.0	MPN130	0.0	0.0	o	1.0
134	MPN130.1	169210	169464	+	254	84.0	ncbi	1						0.0	0.0								0.0	0.0	0.0	0	0.0	0.0	0	1.0
135	MPN131	170068	170733	+	665	221.0	ncbi	1	Cytoplasm	Adhesins/attachment organelle	66.0	0.41283045838	0.004288552235	0.0	0.0	0.0	0.0	0.0	0.0		0.558	NE	0.598	0.0	6.0	MPN131	0.0	0.0	o	1.0
136	MPN132	171049	171819	+	770	256.0	ncbi	1	Cytoplasm	Adhesins/attachment organelle	66.0	0.258503589213	0.004288552235	0.0	0.0	0.0	0.0	0.0	0.0		0.583	NE	0.851	0.0	6.0	MPN132	0.0	0.0	o	1.0
137	MPN133	172277	173182	+	905	301.0	ncbi	1	Lipoprotein	Nucleotide metabolism/Salvage	68.0	7.23039970326	0.1051618505	94.0	9.0	19.1	23.5	19.1	27.42	2.11	0.486	NE	0.981	1.0	6.0	MPN133	0.0	1.0	n12-20c25/26o	1.0
138	MPN134	173206	174966	+	1760	586.0	ncbi	1	Membrane	Nucleotide metabolism/Salvage	68.0	7.22595354456	0.08993276896	116.0	28.0	211.5	154.0	211.5	459.18	7.47	0.017	E	0.997	0.0	6.0	ugpC	0.0	0.0	o	2.0
139	MPN135	174959	175948	+	989	329.0	ncbi	1	Membrane	Nucleotide metabolism/Salvage	68.0	7.62614471057	0.1054850031	103.0	3.0	13.6	0.0	13.6	61.86		0.016	E	0.94	1.0	6.0	ugpA	6.0	0.0	i30-50o92-117i129-148o176-201i234-254o284-302i	1.0
140	MPN136	175920	176879	+	959	319.0	ncbi	1	Membrane	Nucleotide metabolism/Salvage	68.0	7.53572709922	0.08014597033	100.0	5.0	35.6	12.5	35.6	71.52	7.21	0.014	E	0.974	1.0	6.0	ugpE	6.0	0.0	i32-56o99-122i134-158o170-193i214-239o283-302i	1.0
141	MPN137	177457	178143	-	686	228.0	ncbi	1	Cytoplasm	Cytoskeleton	523.0	5.45886906318	0.03764940788	0.0	0.0	0.0	0.0	0.0	0.0		0.758	NE	0.893	0.0	6.0	MPN137	0.0	0.0	o	1.0
142	MPN138	178392	178892	-	500	166.0	ncbi	1	Cytoplasm	Cytoskeleton	522.0	5.29404822101	0.03987621356	4.0	2.0	0.0	0.0	31.2	0.0		0.779	NE	0.997	0.0	6.0	MPN138	0.0	0.0	o	1.0
143	MPN139	179129	179620	-	491	163.0	ncbi	1	Cytoplasm	Cytoskeleton	521.0	4.67373642072	0.02153542239	13.0	5.0	0.0	0.0	3.0	20.34		0.799	NE	0.977	0.0	6.0	MPN139	0.0	0.0	o	1.0
144	MPN140	179871	180845	+	974	324.0	ncbi	1	Cytoplasm	RNA degradation	69.0	7.5777463143	0.1345796495	115.0	18.0	203.6	203.6	287.0	286.9	7.37	0.047	E	0.948	0.0	6.0	orf4	0.0	0.0	o	1.0
145	MPN141	180858	185741	+	4883	1627.0	ncbi	1	Membrane	Adhesins/attachment organelle	69.0	8.34718270999	0.05160933439	115.0	41.0	740.2	0.0	740.2	712.09	5.93	0.441	NE	0.956	0.0	6.0	P1	2.0	0.0	i12-34o1522-1547i	1.0
146	MPN142	185747	189403	+	3656	1218.0	ncbi	1	SIGNALP	Adhesins/attachment organelle	69.0	8.19933432516	0.06293631845	116.0	37.0	663.5	533.5	663.5	421.42	5.42	0.496	NE	0.965	0.0	6.0	orf6	1.0	1.0	n11-22c27/28o1115-1140i	1.0
147	MPN143	189520	190047	+	527	175.0	ncbi	1	Cytoplasm	Conserved hypothetical proteins	69.0	5.26648705392	0.02636906614	1.0	1.0	0.0	0.0	0.0	0.0		0.739	NE	0.947	0.0	6.0	MPN143	0.0	1.0	n2-13c18/19o	1.0
148	MPN144	190621	191862	+	1241	413.0	ncbi	1	Cytoplasm	Adhesins/attachment organelle	70.0	1.14991758413	0.004817770224	0.0	0.0	0.0	0.0	0.0	0.0		0.363	F	0.809	0.0	6.0	MPN144	0.0	0.0	o	1.0
149	MPN145	192349	192753	+	404	134.0	ncbi	1	Cytoplasm	Cytoskeleton	71.0	5.32329064133	0.03616618583	28.0	2.0	0.0	0.0	5.1	5.43		0.791	NE	0.976	1.0	6.0	MPN145	0.0	0.0	o	1.0
150	MPN146	193071	193868	+	797	265.0	ncbi	1		Conserved hypothetical proteins	72.0	8.93291646171	0.4113334662	4.0	2.0						0.781	NE	0.985	1.0	1.0	mgall07947||mycoplasma specific lipoprotein a	0.0	0.0	o	1.0
151	MPN147	193875	195332	+	1457	485.0	ncbi	1		Conserved hypothetical proteins	72.0	4.90687289983	0.04580155991	0.0	0.0						0.721	NE	0.995	0.0	1.0	mgall07947||mycoplasma specific lipoprotein a	0.0	0.0	o	1.0
152	MPN148	195539	196297	+	758	252.0	ncbi	1	Cytoplasm	Conserved hypothetical proteins	73.0	8.95047964749	0.2850578501	51.0	4.0	27.7	27.7	98.1	31.87	2.76	0.84	NE	0.842	0.0	6.0	MPN148	0.0	1.0	n2-12c16/17o	1.0
153	MPN149	196850	198154	+	1304	434.0	ncbi	1	Cytoplasm	Adhesins/attachment organelle	74.0	2.78231874572	0.006123489987	0.0	0.0	0.0	0.0	0.0	0.0		0.559	NE	0.765	0.0	6.0	MPN149	0.0	0.0	o	1.0
154	MPN150	197982	198656	+	674	224.0	ncbi	1	Cytoplasm	Adhesins/attachment organelle	74.0	2.33776841309	0.005781790927	0.0	0.0	0.0	0.0	0.0	0.0		0.547	NE	0.885	0.0	6.0	MPN150	0.0	0.0	o	1.0
155	MPN151	199139	199540	+	401	133.0	ncbi	1	Cytoplasm	Cytoskeleton	75.0	4.24221090928	0.02567866628	7.0	1.0	0.0	0.0	0.0	0.0		0.748	NE	0.974	0.0	6.0	MPN151	0.0	0.0	i	1.0
156	MPN152	199823	202207	+	2384	794.0	ncbi	1	Lipoprotein	Lipid/CoA metabolism related + DNA synthesis/modifications/repair/conformation	76.0	5.73744908898	0.02593015288	99.0	10.0	7.3	6.6	7.3	12.01	7.52	0.807	NE	0.996	0.0	6.0	MPN152	0.0	1.0	n8-18c23/24o	1.0
157	MPN153	202383	205724	+	3341	1113.0	ncbi	1	Cytoplasm	DNA synthesis/modifications/repair/conformation	77.0	7.67518664027	0.0959342788	115.0	80.0	171.5	171.5	261.9	394.73	7.79	0.751	NE	0.989	0.0	6.0	MPN153	0.0	0.0	o	1.0
158	MPN154	205801	207423	+	1622	540.0	ncbi	1	Cytoplasm	RNA synthesis	77.0	6.74733703683	0.1002635969	115.0	32.0	441.8	441.8	442.4	469.21	6.1	0.086	E	0.998	0.0	6.0	nusA	0.0	0.0	o	1.0
159	MPN155	207704	209557	+	1853	617.0	ncbi	1	Cytoplasm	Protein synthesis factors	78.0	7.58664910463	0.1161664548	115.0	33.0	203.6	203.6	276.1	236.0	7.09	0.002	E	0.983	1.0	6.0	infB	0.0	0.0	o	1.0
160	MPN155a	207448	207717	+	269	89.0	ncbi	1		Ribosome	77.0		0.155921839	0.0	0.0	12.2	45.7	12.2	17.62		0.139	F	0.0	0.0	0.0	0	0.0	0.0	0	1.0
161	MPN156	209560	209910	+	350	116.0	ncbi	1	Cytoplasm	Ribosome	78.0	7.82451248182	0.1388447592	111.0	8.0	59.2	59.2	41.9	64.43	4.62	0.096	E	0.945	0.0	6.0	rbfA	0.0	0.0	o	1.0
162	MPN157	209926	211134	+	1208	402.0	ncbi	1	Membrane	Conserved hypothetical proteins	79.0	8.43880364526	0.2075300151	115.0	11.0	220.2	321.6	220.2	98.8	5.48	0.014	E	0.997	0.0	6.0	MPN157	3.0	0.0	i279-302o322-347i359-384o	1.0
163	MPN158	211147	211956	+	809	269.0	ncbi	1	Cytoplasm	Vitamin/Folate metabolism	79.0	6.83281617157	0.06502944633	93.0	7.0	34.9	34.9	10.2	42.41	7.06	0.029	E	0.99	1.0	6.0	yaaC	0.0	0.0	o	1.0
164	MPN159	211982	213256	+	1274	424.0	ncbi	1	Membrane	Ions/Phosphate transport + Lipid/CoA metabolism	80.0	6.9812417765	0.07478308995	115.0	16.0	44.4	32.3	44.4	112.23	6.64	0.795	NE	0.995	0.0	6.0	hlyC	4.0	0.0	o6-30i67-89o101-119i131-152o	1.0
165	MPN160	213243	214376	+	1133	377.0	ncbi	1	Membrane	Conserved hypothetical proteins	80.0	6.20629538019	0.06452580616	26.0	4.0	8.7	3.2	8.7	34.01		0.012	E	0.942	0.0	6.0	MPN160	7.0	0.0	i41-63o88-110i179-198o218-245i257-277o308-333i354-377o	1.0
166	MPN161	214530	215867	+	1337	445.0	ncbi	1	Cytoplasm	Conserved hypothetical proteins	80.0	7.08645529917	0.1004029025	115.0	27.0	83.1	83.1	141.1	267.07	5.64	0.589	NE	0.993	0.0	6.0	MPN161	1.0	0.0	o333-351i	1.0
167	MPN162	215989	216951	+	962	320.0	ncbi	1	Lipoprotein	Ions/Phosphate transport	82.0	8.81175597908	0.174647369	116.0	12.0	259.2	260.1	259.2	189.98	4.6	0.69	NE	0.997	0.0	6.0	MPN162	0.0	1.0	n11-21c25/26o	1.0
168	MPN163	217150	217536	+	386	128.0	ncbi	1	Membrane	Conserved hypothetical proteins	83.0	7.20091036422	0.07272010852	104.0	4.0	0.0	49.6	0.0	122.09	4.89	0.016	E	0.882	0.0	6.0	MPN163	2.0	0.0	i21-49o55-78i	1.0
169	MPN164	217630	217956	+	326	108.0	ncbi	1	Cytoplasm	Ribosome + RNA synthesis	84.0	8.30587146451	0.2507644687	116.0	13.0	454.5	454.5	423.3	407.38	6.55	0.0	E	0.95	1.0	6.0	rpsJ	0.0	0.0	o	1.0
170	MPN165	217970	218833	+	863	287.0	ncbi	1	Cytoplasm	Ribosome	84.0	8.23434315542	0.2135201454	115.0	18.0	533.5	533.5	203.2	302.48	6.7	0.006	E	0.988	1.0	6.0	rplC	0.0	0.0	o	1.0
171	MPN166	218833	219471	+	638	212.0	ncbi	1	Cytoplasm	Ribosome	84.0	7.73224901916	0.1665831247	116.0	10.0	599.6	599.6	585.8	369.2	6.47	0.004	E	0.986	1.0	6.0	rplD	0.0	0.0	o	1.0
172	MPN167	219474	220187	+	713	237.0	ncbi	1	Cytoplasm	Ribosome	84.0	7.8678198766	0.1556487991	113.0	11.0	782.0	782.0	276.1	266.55	6.55	0.016	E	0.95	0.0	6.0	rplW	0.0	0.0	o	1.0
173	MPN168	220187	221050	+	863	287.0	ncbi	1	Cytoplasm	Ribosome	84.0	8.19001004141	0.195839942	115.0	19.0	520.8	520.8	411.8	306.03	6.99	0.001	E	0.992	1.0	6.0	rplB	0.0	0.0	o	1.0
174	MPN169	221050	221313	+	263	87.0	ncbi	1	Cytoplasm	Ribosome	84.0	8.45069314791	0.2312844299	113.0	7.0	375.4	375.4	217.0	213.77	6.01	0.0	E	0.75	1.0	6.0	rpsS	0.0	0.0	i	1.0
175	MPN170	221240	221794	+	554	184.0	ncbi	1	Cytoplasm	Ribosome	84.0	8.50756956026	0.2355579018	115.0	10.0	221.4	221.4	461.5	375.88	6.57	0.009	E	0.977	0.0	6.0	rplV	0.0	0.0	o	1.0
176	MPN171	221796	222617	+	821	273.0	ncbi	1	Cytoplasm	Ribosome	84.0	8.22936008278	0.2312905274	115.0	20.0	413.7	413.7	611.8	454.05	6.42	0.041	E	0.992	1.0	6.0	rpsC	0.0	0.0	o	1.0
177	MPN172	222617	223036	+	419	139.0	ncbi	1	Cytoplasm	Ribosome	84.0	8.60455716238	0.2172725543	113.0	7.0	275.5	275.5	115.4	211.12	6.42	0.0	E	0.993	1.0	6.0	rplP	0.0	0.0	i	1.0
178	MPN173	223036	223371	+	335	111.0	ncbi	1	Cytoplasm	Ribosome	84.0	8.85500091093	0.2649684348	115.0	12.0	308.8	308.8	197.2	140.71	6.38	0.063	E	0.982	1.0	6.0	rpmC	0.0	0.0	i	1.0
179	MPN174	223371	223628	+	257	85.0	ncbi	1	Cytoplasm	Ribosome	84.0	8.63293367342	0.2418927725	116.0	6.0	520.8	520.8	367.5	103.16	6.41	0.005	E	0.78	0.0	6.0	rpsQ	0.0	0.0	i	1.0
180	MPN175	223632	224000	+	368	122.0	ncbi	1	Cytoplasm	Ribosome	84.0	8.76672266491	0.2352785319	102.0	6.0	280.6	280.6	234.0	175.63	6.77	0.003	E	0.971	1.0	6.0	rplN	0.0	0.0	o	1.0
181	MPN176	224000	224335	+	335	111.0	ncbi	1	Cytoplasm	Ribosome	84.0	8.53656613926	0.2655770712	103.0	6.0	520.8	520.8	555.9	444.78	6.03	0.004	E	0.988	1.0	6.0	rplX	0.0	0.0	i	1.0
182	MPN177	224338	224880	+	542	180.0	ncbi	1	Cytoplasm	Ribosome	84.0	8.00345286373	0.1320720363	115.0	17.0	495.3	495.3	303.8	359.48	6.45	0.002	E	0.995	0.0	6.0	rplE	0.0	0.0	o	1.0
183	MPN178	224882	225067	+	185	61.0	ncbi	1	Cytoplasm	Ribosome	84.0	8.78116339062	0.2540425297	97.0	2.0	123.4	123.4	377.2	283.32		0.007	E	0.63	1.0	6.0	rpsN	0.0	0.0	i	1.0
184	MPN179	225061	225489	+	428	142.0	ncbi	1	Cytoplasm	Ribosome	84.0	8.6865539509	0.2169729397	115.0	12.0	275.5	275.5	141.1	203.52	6.61	0.0	E	0.994	0.0	6.0	rpsH	0.0	0.0	o	1.0
185	MPN180	225496	226050	+	554	184.0	ncbi	1	Cytoplasm	Ribosome	84.0	8.63263873577	0.2258548799	114.0	14.0	678.3	678.3	423.3	328.02	6.36	0.007	E	0.996	0.0	6.0	rplF	0.0	0.0	o	1.0
186	MPN181	226051	226401	+	350	116.0	ncbi	1	Cytoplasm	Ribosome	84.0	8.47998381826	0.1928646568	115.0	7.0	508.1	508.1	593.2	336.98	6.7	0.011	E	0.993	1.0	6.0	rplR	0.0	0.0	i	1.0
187	MPN182	226405	227064	+	659	219.0	ncbi	1	Cytoplasm	Ribosome	84.0	8.83880282109	0.2083445605	115.0	15.0	171.7	171.7	306.6	260.05	6.52	0.004	E	0.993	0.0	6.0	rpsE	0.0	0.0	o	1.0
188	MPN183	227068	227523	+	455	151.0	ncbi	1	Cytoplasm	Ribosome	84.0	8.56998878878	0.2280126918	115.0	4.0	599.6	599.6	326.0	115.77	6.22	0.022	E	0.987	0.0	6.0	rplO	0.0	0.0	o	1.0
189	MPN184	227523	228956	+	1433	477.0	ncbi	1	Membrane	Protein secretion	84.0	7.47200643752	0.1024698319	114.0	13.0	98.1	39.0	98.1	101.85	5.7	0.006	E	0.89	1.0	6.0	secY	10.0	0.0	i28-50o70-93i130-147o167-185i197-219o231-254i287-308o328-347i381-403o415-438i	1.0
190	MPN185	228950	229597	+	647	215.0	ncbi	1	Cytoplasm	Nucleotide metabolism/Salvage	84.0	7.15837783858	0.09361280613	115.0	10.0	235.5	235.5	132.2	163.48	6.45	0.006	E	0.996	0.0	6.0	adk	0.0	1.0	n7-16c21/22o	1.0
191	MPN186	229597	230343	+	746	248.0	ncbi	1	Cytoplasm	Protein synthesis factors	84.0	8.88946190596	0.3659778179	75.0	9.0	87.3	87.3	43.1	52.16	6.29	0.003	E	0.956	0.0	6.0	map	0.0	0.0	o	1.0
192	MPN187	230343	230579	+	236	78.0	ncbi	1	Cytoplasm	Protein synthesis factors	85.0	8.07748473327	0.1679331202	110.0	3.0	120.8	120.8	0.0	110.16	5.08	0.005	E	0.77	0.0	6.0	infA	0.0	0.0	o	1.0
193	MPN188	230590	230703	+	113	37.0	ncbi	1	Cytoplasm	Ribosome	85.0	9.15992515007	0.3821863227	0.0	0.0	0.0	0.0	0.0	0.0		0.011	E	0.548	0.0	6.0	rpmJ	0.0	0.0	i	1.0
194	MPN189	230703	231077	+	374	124.0	ncbi	1	Cytoplasm	Ribosome	85.0	8.85020953319	0.3070753968	107.0	9.0	223.2	223.2	214.6	206.25	6.49	0.0	E	0.993	1.0	6.0	rpsM	0.0	0.0	o	1.0
195	MPN190	231077	231442	+	365	121.0	ncbi	1	Cytoplasm	Ribosome	85.0	8.69174138325	0.2241701593	116.0	6.0	308.8	308.8	461.5	281.22	6.57	0.007	E	0.993	0.0	6.0	rpsK	0.0	0.0	i	1.0
196	MPN191	231448	232431	+	983	327.0	ncbi	1	Cytoplasm	RNA synthesis	85.0	9.19201185788	0.3135328718	115.0	24.0	953.3	953.3	1138.3	861.38	6.78	0.003	E	0.962	0.0	6.0	rpoA	0.0	0.0	o	2.0
197	MPN192	232434	232808	+	374	124.0	ncbi	1	Cytoplasm	Ribosome	85.0	8.67761151447	0.2190048684	110.0	6.0	81.9	81.9	3.2	86.65	6.94	0.0	E	0.994	0.0	6.0	rplQ	0.0	0.0	o	1.0
198	MPN193	232792	233616	+	824	274.0	ncbi	1	Membrane-associated	Unassigned transporters	85.0	7.59617041858	0.1503281786	115.0	13.0	123.8	72.3	123.8	204.58	7.2	0.005	E	0.996	0.0	1.0	mgall22999||abc-type cobalt transport atp-binding protein	0.0	0.0	o	1.0
199	MPN194	233604	234515	+	911	303.0	ncbi	1	Membrane-associated	Unassigned transporters	85.0	7.27954811119	0.1226699271	115.0	17.0	92.5	71.0	92.5	174.77	7.03	0.003	E	0.994	0.0	1.0	mgall37925||abc-type cobalt transport atp-binding protein	0.0	0.0	o	1.0
200	MPN195	234508	235812	+	1304	434.0	ncbi	1	Membrane	Unassigned transporters	85.0	7.39949679162	0.1155615595	115.0	14.0	25.5	16.7	25.5	92.52	7.88	0.003	E	0.977	0.0	6.0	MPN195	6.0	0.0	i25-58o64-85i254-277o289-310i331-350o384-402i	1.0
201	MPN196	235805	236536	+	731	243.0	ncbi	1	Cytoplasm	tRNA modifications/processing	85.0	6.75474812842	0.06458278446	70.0	9.0	15.0	15.0	26.1	32.07	5.71	0.382	NE	0.988	0.0	6.0	truA	0.0	0.0	o	2.0
202	MPN196.1	236318	236536	+	218	72.0	ncbi	1						0.0	0.0								0.0	0.0	0.0	0	0.0	0.0	0	1.0
203	MPN197	236529	238364	+	1835	611.0	ncbi	1	Cytoplasm	Proteases	86.0	7.03767740377	0.08195218345	115.0	40.0	375.4	375.4	411.8	509.55	7.71	0.229	F	0.995	0.0	6.0	pepF	0.0	0.0	o	1.0
204	MPN198	238364	239323	+	959	319.0	ncbi	1	Cytoplasm	DNA synthesis/modifications/repair/conformation	86.0	5.77482891941	0.04888391177	60.0	7.0	10.5	10.5	2.2	19.53	5.28	0.108	E	0.979	0.0	6.0	mte1	0.0	0.0	o	1.0
205	MPN199	239417	241699	+	2282	760.0	ncbi	1	Lipoprotein	Lipoprotein	88.0	5.89815977339	0.0411505879	35.0	17.0	18.8	20.1	18.8	21.81	6.05	0.045	E	0.996	1.0	6.0	MPN199	0.0	1.0	n5-15c20/21o	1.0
206	MPN200	241983	244379	+	2396	798.0	ncbi	1	Lipoprotein	Lipoprotein	89.0	6.87775910469	0.0697635005	116.0	34.0	121.0	128.8	121.0	210.01	6.88	0.476	NE	0.992	0.0	6.0	MPN200	0.0	1.0	n10-20c25/26o	1.0
207	MPN200a	241575	241853	+	278	92.0	ncbi	1			88.0		0.01579081008	0.0	0.0						0.058	E	0.0	0.0	0.0	0	0.0	0.0	0	1.0
208	MPN201	244853	245569	+	716	238.0	ncbi	1	Cytoplasm	DNA synthesis/modifications/repair/conformation	90.0	1.12622641278	0.005308827617	0.0	0.0	33.6	33.6	20.9	0.0		0.883	NE	0.782	0.0	6.0	MPN201	0.0	0.0	o	1.0
